[-0.0, -0.21434646844863892, -0.23289276659488678, -0.01334172859787941, -0.273082435131073, -0.34237366914749146, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -1.0922576189041138, -0.19141462445259094, -1.1134614944458008, -0.9321843385696411, -0.8133695125579834, -0.0]
[-0.0, -1.0271103382110596, -0.39826831221580505, -0.40726324915885925, -1.1007635593414307, -0.9004502892494202, -0.0]
[-0.0, -0.0, -0.47466903924942017, -1.1217083930969238, -1.1217083930969238, -1.1217083930969238, -0.0]
[-0.0, -0.9172104001045227, -0.3429208993911743, -0.11922027170658112, -0.7698398232460022, -0.9511833190917969, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.20688600838184357, -0.0, -0.20688600838184357, -0.20688600838184357, -0.20688600838184357, -0.0]
[0.0, 2.0, 1.3265439520182554e-05, 0.0, 0.0, 0.0, 0.0]
[-0.0, -0.21573013067245483, -0.9941655397415161, -0.9941655397415161, -0.9941655397415161, -0.9941655397415161, -0.0]
[0.0, 0.07652000337839127, 0.0, 0.0, 1.9985357522964478, 0.0, 0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[0.0, 0.0, 0.5578847527503967, 0.5578847527503967, 0.5578847527503967, 0.5578847527503967, 0.0]
[-0.0, -1.154700517654419, -0.0, -1.154700517654419, -1.154700517654419, -0.0, -0.0]
[-0.0, -1.154700517654419, -0.0, -0.0, -1.154700517654419, -1.154700517654419, -0.0]
[-0.0, -1.154700517654419, -1.154700517654419, -0.0, -1.154700517654419, -0.0, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.8944271802902222, -0.0]
[-0.0, -1.3079450130462646, -0.0, -1.5130366086959839, -0.0, -0.0, -0.0]
[-0.0, -1.0, -0.0, -1.0, -1.0, -1.0, -0.0]
[-0.0, -0.6487504839897156, -0.12398775666952133, -1.6447734832763672, -0.5926712155342102, -0.6666857600212097, -0.0]
[-0.0, -0.10927896946668625, -1.73167085647583, -0.44739487767219543, -0.0703287199139595, -0.5272734761238098, -0.0]
[-0.0, -1.0028924942016602, -1.0532703399658203, -0.2162151336669922, -1.011319637298584, -0.19829578697681427, -0.0]
[-0.0, -0.6707907915115356, -0.9109435081481934, -0.11084738373756409, -1.4669312238693237, -0.16178543865680695, -0.0]
[-0.0, -0.02047254890203476, -0.43797439336776733, -0.3422462046146393, -0.17830045521259308, -0.1485419124364853, -0.0]
[-0.0, -0.5117533206939697, -0.9375806450843811, -0.03895597532391548, -0.7611164450645447, -0.8996285796165466, -0.0]
[-0.0, -0.07909803837537766, -0.012585395015776157, -0.07865689694881439, -0.07792127877473831, -0.054718710482120514, -0.0]
